from_id,from_label,to_id,to_label,type
529,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
529,Laptop,529_CPU,Component,HAS_COMPONENT
529,Laptop,529_GPU,Component,HAS_COMPONENT
529,Laptop,529_RAM,Component,HAS_COMPONENT
529,Laptop,529_STORAGE,Component,HAS_COMPONENT
530,Laptop,NOKIA,Brand,BELONGS_TO
530,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
530,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
530,Laptop,530_CPU,Component,HAS_COMPONENT
530,Laptop,530_GPU,Component,HAS_COMPONENT
530,Laptop,530_RAM,Component,HAS_COMPONENT
530,Laptop,530_STORAGE,Component,HAS_COMPONENT
531,Laptop,DELL,Brand,BELONGS_TO
531,Laptop,ETUDES,Usage,SUITABLE_FOR
531,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
531,Laptop,531_CPU,Component,HAS_COMPONENT
531,Laptop,531_GPU,Component,HAS_COMPONENT
531,Laptop,531_RAM,Component,HAS_COMPONENT
531,Laptop,531_STORAGE,Component,HAS_COMPONENT
532,Laptop,DELL,Brand,BELONGS_TO
532,Laptop,ETUDES,Usage,SUITABLE_FOR
532,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
532,Laptop,532_CPU,Component,HAS_COMPONENT
532,Laptop,532_GPU,Component,HAS_COMPONENT
532,Laptop,532_RAM,Component,HAS_COMPONENT
532,Laptop,532_STORAGE,Component,HAS_COMPONENT
533,Laptop,DELL,Brand,BELONGS_TO
533,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
533,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
533,Laptop,533_CPU,Component,HAS_COMPONENT
533,Laptop,533_GPU,Component,HAS_COMPONENT
533,Laptop,533_RAM,Component,HAS_COMPONENT
533,Laptop,533_STORAGE,Component,HAS_COMPONENT
534,Laptop,DELL,Brand,BELONGS_TO
534,Laptop,ETUDES,Usage,SUITABLE_FOR
534,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
534,Laptop,534_CPU,Component,HAS_COMPONENT
534,Laptop,534_GPU,Component,HAS_COMPONENT
534,Laptop,534_RAM,Component,HAS_COMPONENT
534,Laptop,534_STORAGE,Component,HAS_COMPONENT
535,Laptop,DELL,Brand,BELONGS_TO
535,Laptop,ETUDES,Usage,SUITABLE_FOR
535,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
535,Laptop,535_CPU,Component,HAS_COMPONENT
535,Laptop,535_GPU,Component,HAS_COMPONENT
535,Laptop,535_RAM,Component,HAS_COMPONENT
535,Laptop,535_STORAGE,Component,HAS_COMPONENT
536,Laptop,DELL,Brand,BELONGS_TO
536,Laptop,GAMING,Usage,SUITABLE_FOR
536,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
536,Laptop,536_CPU,Component,HAS_COMPONENT
536,Laptop,536_GPU,Component,HAS_COMPONENT
536,Laptop,536_RAM,Component,HAS_COMPONENT
536,Laptop,536_STORAGE,Component,HAS_COMPONENT
537,Laptop,DELL,Brand,BELONGS_TO
537,Laptop,ETUDES,Usage,SUITABLE_FOR
537,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
537,Laptop,537_CPU,Component,HAS_COMPONENT
537,Laptop,537_GPU,Component,HAS_COMPONENT
537,Laptop,537_RAM,Component,HAS_COMPONENT
537,Laptop,537_STORAGE,Component,HAS_COMPONENT
538,Laptop,DELL,Brand,BELONGS_TO
538,Laptop,ETUDES,Usage,SUITABLE_FOR
538,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
538,Laptop,538_CPU,Component,HAS_COMPONENT
538,Laptop,538_GPU,Component,HAS_COMPONENT
538,Laptop,538_RAM,Component,HAS_COMPONENT
538,Laptop,538_STORAGE,Component,HAS_COMPONENT
539,Laptop,HP,Brand,BELONGS_TO
539,Laptop,ETUDES,Usage,SUITABLE_FOR
539,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
539,Laptop,539_CPU,Component,HAS_COMPONENT
539,Laptop,539_GPU,Component,HAS_COMPONENT
539,Laptop,539_RAM,Component,HAS_COMPONENT
539,Laptop,539_STORAGE,Component,HAS_COMPONENT
540,Laptop,DELL,Brand,BELONGS_TO
540,Laptop,ETUDES,Usage,SUITABLE_FOR
540,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
540,Laptop,540_CPU,Component,HAS_COMPONENT
540,Laptop,540_GPU,Component,HAS_COMPONENT
540,Laptop,540_RAM,Component,HAS_COMPONENT
540,Laptop,540_STORAGE,Component,HAS_COMPONENT
541,Laptop,DELL,Brand,BELONGS_TO
541,Laptop,ETUDES,Usage,SUITABLE_FOR
541,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
541,Laptop,541_CPU,Component,HAS_COMPONENT
541,Laptop,541_GPU,Component,HAS_COMPONENT
541,Laptop,541_RAM,Component,HAS_COMPONENT
541,Laptop,541_STORAGE,Component,HAS_COMPONENT
542,Laptop,NOKIA,Brand,BELONGS_TO
542,Laptop,ETUDES,Usage,SUITABLE_FOR
542,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
542,Laptop,542_CPU,Component,HAS_COMPONENT
542,Laptop,542_GPU,Component,HAS_COMPONENT
542,Laptop,542_RAM,Component,HAS_COMPONENT
542,Laptop,542_STORAGE,Component,HAS_COMPONENT
543,Laptop,HP,Brand,BELONGS_TO
543,Laptop,GAMING,Usage,SUITABLE_FOR
543,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
543,Laptop,543_CPU,Component,HAS_COMPONENT
543,Laptop,543_GPU,Component,HAS_COMPONENT
543,Laptop,543_RAM,Component,HAS_COMPONENT
543,Laptop,543_STORAGE,Component,HAS_COMPONENT
544,Laptop,DELL,Brand,BELONGS_TO
544,Laptop,ETUDES,Usage,SUITABLE_FOR
544,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
544,Laptop,544_CPU,Component,HAS_COMPONENT
544,Laptop,544_GPU,Component,HAS_COMPONENT
544,Laptop,544_RAM,Component,HAS_COMPONENT
544,Laptop,544_STORAGE,Component,HAS_COMPONENT
545,Laptop,DELL,Brand,BELONGS_TO
545,Laptop,GAMING,Usage,SUITABLE_FOR
545,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
545,Laptop,545_CPU,Component,HAS_COMPONENT
545,Laptop,545_GPU,Component,HAS_COMPONENT
545,Laptop,545_RAM,Component,HAS_COMPONENT
545,Laptop,545_STORAGE,Component,HAS_COMPONENT
546,Laptop,DELL,Brand,BELONGS_TO
546,Laptop,ETUDES,Usage,SUITABLE_FOR
546,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
546,Laptop,546_CPU,Component,HAS_COMPONENT
546,Laptop,546_GPU,Component,HAS_COMPONENT
546,Laptop,546_RAM,Component,HAS_COMPONENT
546,Laptop,546_STORAGE,Component,HAS_COMPONENT
547,Laptop,DELL,Brand,BELONGS_TO
547,Laptop,GAMING,Usage,SUITABLE_FOR
547,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
547,Laptop,547_CPU,Component,HAS_COMPONENT
547,Laptop,547_GPU,Component,HAS_COMPONENT
547,Laptop,547_RAM,Component,HAS_COMPONENT
547,Laptop,547_STORAGE,Component,HAS_COMPONENT
548,Laptop,DELL,Brand,BELONGS_TO
548,Laptop,ETUDES,Usage,SUITABLE_FOR
548,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
548,Laptop,548_CPU,Component,HAS_COMPONENT
548,Laptop,548_GPU,Component,HAS_COMPONENT
548,Laptop,548_RAM,Component,HAS_COMPONENT
548,Laptop,548_STORAGE,Component,HAS_COMPONENT
549,Laptop,HP,Brand,BELONGS_TO
549,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
549,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
549,Laptop,549_CPU,Component,HAS_COMPONENT
549,Laptop,549_GPU,Component,HAS_COMPONENT
549,Laptop,549_RAM,Component,HAS_COMPONENT
549,Laptop,549_STORAGE,Component,HAS_COMPONENT
550,Laptop,ASUS,Brand,BELONGS_TO
550,Laptop,ETUDES,Usage,SUITABLE_FOR
550,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
550,Laptop,550_CPU,Component,HAS_COMPONENT
550,Laptop,550_GPU,Component,HAS_COMPONENT
550,Laptop,550_RAM,Component,HAS_COMPONENT
550,Laptop,550_STORAGE,Component,HAS_COMPONENT
551,Laptop,ASUS,Brand,BELONGS_TO
551,Laptop,GAMING,Usage,SUITABLE_FOR
551,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
551,Laptop,551_CPU,Component,HAS_COMPONENT
551,Laptop,551_GPU,Component,HAS_COMPONENT
551,Laptop,551_RAM,Component,HAS_COMPONENT
551,Laptop,551_STORAGE,Component,HAS_COMPONENT
552,Laptop,ASUS,Brand,BELONGS_TO
552,Laptop,ETUDES,Usage,SUITABLE_FOR
552,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
552,Laptop,552_CPU,Component,HAS_COMPONENT
552,Laptop,552_GPU,Component,HAS_COMPONENT
552,Laptop,552_RAM,Component,HAS_COMPONENT
552,Laptop,552_STORAGE,Component,HAS_COMPONENT
553,Laptop,ASUS,Brand,BELONGS_TO
553,Laptop,ETUDES,Usage,SUITABLE_FOR
553,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
553,Laptop,553_CPU,Component,HAS_COMPONENT
553,Laptop,553_GPU,Component,HAS_COMPONENT
553,Laptop,553_RAM,Component,HAS_COMPONENT
553,Laptop,553_STORAGE,Component,HAS_COMPONENT
554,Laptop,ASUS,Brand,BELONGS_TO
554,Laptop,GAMING,Usage,SUITABLE_FOR
554,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
554,Laptop,554_CPU,Component,HAS_COMPONENT
554,Laptop,554_GPU,Component,HAS_COMPONENT
554,Laptop,554_RAM,Component,HAS_COMPONENT
554,Laptop,554_STORAGE,Component,HAS_COMPONENT
555,Laptop,ASUS,Brand,BELONGS_TO
555,Laptop,GAMING,Usage,SUITABLE_FOR
555,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
555,Laptop,555_CPU,Component,HAS_COMPONENT
555,Laptop,555_GPU,Component,HAS_COMPONENT
555,Laptop,555_RAM,Component,HAS_COMPONENT
555,Laptop,555_STORAGE,Component,HAS_COMPONENT
556,Laptop,ASUS,Brand,BELONGS_TO
556,Laptop,GRAPHISME,Usage,SUITABLE_FOR
556,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
556,Laptop,556_CPU,Component,HAS_COMPONENT
556,Laptop,556_GPU,Component,HAS_COMPONENT
556,Laptop,556_RAM,Component,HAS_COMPONENT
556,Laptop,556_STORAGE,Component,HAS_COMPONENT
557,Laptop,ASUS,Brand,BELONGS_TO
557,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
557,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
557,Laptop,557_CPU,Component,HAS_COMPONENT
557,Laptop,557_GPU,Component,HAS_COMPONENT
557,Laptop,557_RAM,Component,HAS_COMPONENT
557,Laptop,557_STORAGE,Component,HAS_COMPONENT
558,Laptop,ASUS,Brand,BELONGS_TO
558,Laptop,GRAPHISME,Usage,SUITABLE_FOR
558,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
558,Laptop,558_CPU,Component,HAS_COMPONENT
558,Laptop,558_GPU,Component,HAS_COMPONENT
558,Laptop,558_RAM,Component,HAS_COMPONENT
558,Laptop,558_STORAGE,Component,HAS_COMPONENT
559,Laptop,ASUS,Brand,BELONGS_TO
559,Laptop,GAMING,Usage,SUITABLE_FOR
559,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
559,Laptop,559_CPU,Component,HAS_COMPONENT
559,Laptop,559_GPU,Component,HAS_COMPONENT
559,Laptop,559_RAM,Component,HAS_COMPONENT
559,Laptop,559_STORAGE,Component,HAS_COMPONENT
560,Laptop,LENOVO,Brand,BELONGS_TO
560,Laptop,GAMING,Usage,SUITABLE_FOR
560,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
560,Laptop,560_CPU,Component,HAS_COMPONENT
560,Laptop,560_GPU,Component,HAS_COMPONENT
560,Laptop,560_RAM,Component,HAS_COMPONENT
560,Laptop,560_STORAGE,Component,HAS_COMPONENT
561,Laptop,LENOVO,Brand,BELONGS_TO
561,Laptop,GAMING,Usage,SUITABLE_FOR
561,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
561,Laptop,561_CPU,Component,HAS_COMPONENT
561,Laptop,561_GPU,Component,HAS_COMPONENT
561,Laptop,561_RAM,Component,HAS_COMPONENT
561,Laptop,561_STORAGE,Component,HAS_COMPONENT
562,Laptop,LENOVO,Brand,BELONGS_TO
562,Laptop,ETUDES,Usage,SUITABLE_FOR
562,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
562,Laptop,562_CPU,Component,HAS_COMPONENT
562,Laptop,562_GPU,Component,HAS_COMPONENT
562,Laptop,562_RAM,Component,HAS_COMPONENT
562,Laptop,562_STORAGE,Component,HAS_COMPONENT
563,Laptop,LENOVO,Brand,BELONGS_TO
563,Laptop,GRAPHISME,Usage,SUITABLE_FOR
563,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
563,Laptop,563_CPU,Component,HAS_COMPONENT
563,Laptop,563_GPU,Component,HAS_COMPONENT
563,Laptop,563_RAM,Component,HAS_COMPONENT
563,Laptop,563_STORAGE,Component,HAS_COMPONENT
564,Laptop,LENOVO,Brand,BELONGS_TO
564,Laptop,ETUDES,Usage,SUITABLE_FOR
564,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
564,Laptop,564_CPU,Component,HAS_COMPONENT
564,Laptop,564_GPU,Component,HAS_COMPONENT
564,Laptop,564_RAM,Component,HAS_COMPONENT
564,Laptop,564_STORAGE,Component,HAS_COMPONENT
565,Laptop,LENOVO,Brand,BELONGS_TO
565,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
565,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
565,Laptop,565_CPU,Component,HAS_COMPONENT
565,Laptop,565_GPU,Component,HAS_COMPONENT
565,Laptop,565_RAM,Component,HAS_COMPONENT
565,Laptop,565_STORAGE,Component,HAS_COMPONENT
566,Laptop,LENOVO,Brand,BELONGS_TO
566,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
566,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
566,Laptop,566_CPU,Component,HAS_COMPONENT
566,Laptop,566_GPU,Component,HAS_COMPONENT
566,Laptop,566_RAM,Component,HAS_COMPONENT
566,Laptop,566_STORAGE,Component,HAS_COMPONENT
567,Laptop,LENOVO,Brand,BELONGS_TO
567,Laptop,ETUDES,Usage,SUITABLE_FOR
567,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
567,Laptop,567_CPU,Component,HAS_COMPONENT
567,Laptop,567_GPU,Component,HAS_COMPONENT
567,Laptop,567_RAM,Component,HAS_COMPONENT
567,Laptop,567_STORAGE,Component,HAS_COMPONENT
568,Laptop,LENOVO,Brand,BELONGS_TO
568,Laptop,GAMING,Usage,SUITABLE_FOR
568,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
568,Laptop,568_CPU,Component,HAS_COMPONENT
568,Laptop,568_GPU,Component,HAS_COMPONENT
568,Laptop,568_RAM,Component,HAS_COMPONENT
568,Laptop,568_STORAGE,Component,HAS_COMPONENT
569,Laptop,LENOVO,Brand,BELONGS_TO
569,Laptop,ETUDES,Usage,SUITABLE_FOR
569,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
569,Laptop,569_CPU,Component,HAS_COMPONENT
569,Laptop,569_GPU,Component,HAS_COMPONENT
569,Laptop,569_RAM,Component,HAS_COMPONENT
569,Laptop,569_STORAGE,Component,HAS_COMPONENT
570,Laptop,LENOVO,Brand,BELONGS_TO
570,Laptop,GAMING,Usage,SUITABLE_FOR
570,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
570,Laptop,570_CPU,Component,HAS_COMPONENT
570,Laptop,570_GPU,Component,HAS_COMPONENT
570,Laptop,570_RAM,Component,HAS_COMPONENT
570,Laptop,570_STORAGE,Component,HAS_COMPONENT
571,Laptop,HP,Brand,BELONGS_TO
571,Laptop,GAMING,Usage,SUITABLE_FOR
571,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
571,Laptop,571_CPU,Component,HAS_COMPONENT
571,Laptop,571_GPU,Component,HAS_COMPONENT
571,Laptop,571_RAM,Component,HAS_COMPONENT
571,Laptop,571_STORAGE,Component,HAS_COMPONENT
572,Laptop,ASUS,Brand,BELONGS_TO
572,Laptop,ETUDES,Usage,SUITABLE_FOR
572,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
572,Laptop,572_CPU,Component,HAS_COMPONENT
572,Laptop,572_GPU,Component,HAS_COMPONENT
572,Laptop,572_RAM,Component,HAS_COMPONENT
572,Laptop,572_STORAGE,Component,HAS_COMPONENT
573,Laptop,HP,Brand,BELONGS_TO
573,Laptop,ETUDES,Usage,SUITABLE_FOR
573,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
573,Laptop,573_CPU,Component,HAS_COMPONENT
573,Laptop,573_GPU,Component,HAS_COMPONENT
573,Laptop,573_RAM,Component,HAS_COMPONENT
573,Laptop,573_STORAGE,Component,HAS_COMPONENT
574,Laptop,HP,Brand,BELONGS_TO
574,Laptop,GAMING,Usage,SUITABLE_FOR
574,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
574,Laptop,574_CPU,Component,HAS_COMPONENT
574,Laptop,574_GPU,Component,HAS_COMPONENT
574,Laptop,574_RAM,Component,HAS_COMPONENT
574,Laptop,574_STORAGE,Component,HAS_COMPONENT
575,Laptop,LENOVO,Brand,BELONGS_TO
575,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
575,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
575,Laptop,575_CPU,Component,HAS_COMPONENT
575,Laptop,575_GPU,Component,HAS_COMPONENT
575,Laptop,575_RAM,Component,HAS_COMPONENT
575,Laptop,575_STORAGE,Component,HAS_COMPONENT
576,Laptop,LENOVO,Brand,BELONGS_TO
576,Laptop,ETUDES,Usage,SUITABLE_FOR
576,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
576,Laptop,576_CPU,Component,HAS_COMPONENT
576,Laptop,576_GPU,Component,HAS_COMPONENT
576,Laptop,576_RAM,Component,HAS_COMPONENT
576,Laptop,576_STORAGE,Component,HAS_COMPONENT
577,Laptop,LENOVO,Brand,BELONGS_TO
577,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
577,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
577,Laptop,577_CPU,Component,HAS_COMPONENT
577,Laptop,577_GPU,Component,HAS_COMPONENT
577,Laptop,577_RAM,Component,HAS_COMPONENT
577,Laptop,577_STORAGE,Component,HAS_COMPONENT
578,Laptop,LENOVO,Brand,BELONGS_TO
578,Laptop,ETUDES,Usage,SUITABLE_FOR
578,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
578,Laptop,578_CPU,Component,HAS_COMPONENT
578,Laptop,578_GPU,Component,HAS_COMPONENT
578,Laptop,578_RAM,Component,HAS_COMPONENT
578,Laptop,578_STORAGE,Component,HAS_COMPONENT
579,Laptop,LENOVO,Brand,BELONGS_TO
579,Laptop,ETUDES,Usage,SUITABLE_FOR
579,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
579,Laptop,579_CPU,Component,HAS_COMPONENT
579,Laptop,579_GPU,Component,HAS_COMPONENT
579,Laptop,579_RAM,Component,HAS_COMPONENT
579,Laptop,579_STORAGE,Component,HAS_COMPONENT
580,Laptop,LENOVO,Brand,BELONGS_TO
580,Laptop,ETUDES,Usage,SUITABLE_FOR
580,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
580,Laptop,580_CPU,Component,HAS_COMPONENT
580,Laptop,580_GPU,Component,HAS_COMPONENT
580,Laptop,580_RAM,Component,HAS_COMPONENT
580,Laptop,580_STORAGE,Component,HAS_COMPONENT
581,Laptop,LENOVO,Brand,BELONGS_TO
581,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
581,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
581,Laptop,581_CPU,Component,HAS_COMPONENT
581,Laptop,581_GPU,Component,HAS_COMPONENT
581,Laptop,581_RAM,Component,HAS_COMPONENT
581,Laptop,581_STORAGE,Component,HAS_COMPONENT
582,Laptop,HP,Brand,BELONGS_TO
582,Laptop,GAMING,Usage,SUITABLE_FOR
582,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
582,Laptop,582_CPU,Component,HAS_COMPONENT
582,Laptop,582_GPU,Component,HAS_COMPONENT
582,Laptop,582_RAM,Component,HAS_COMPONENT
582,Laptop,582_STORAGE,Component,HAS_COMPONENT
583,Laptop,LENOVO,Brand,BELONGS_TO
583,Laptop,ETUDES,Usage,SUITABLE_FOR
583,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
583,Laptop,583_CPU,Component,HAS_COMPONENT
583,Laptop,583_GPU,Component,HAS_COMPONENT
583,Laptop,583_RAM,Component,HAS_COMPONENT
583,Laptop,583_STORAGE,Component,HAS_COMPONENT
584,Laptop,REDMIBOOK,Brand,BELONGS_TO
584,Laptop,ETUDES,Usage,SUITABLE_FOR
584,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
584,Laptop,584_CPU,Component,HAS_COMPONENT
584,Laptop,584_GPU,Component,HAS_COMPONENT
584,Laptop,584_RAM,Component,HAS_COMPONENT
584,Laptop,584_STORAGE,Component,HAS_COMPONENT
585,Laptop,LENOVO,Brand,BELONGS_TO
585,Laptop,ETUDES,Usage,SUITABLE_FOR
585,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
585,Laptop,585_CPU,Component,HAS_COMPONENT
585,Laptop,585_GPU,Component,HAS_COMPONENT
585,Laptop,585_RAM,Component,HAS_COMPONENT
585,Laptop,585_STORAGE,Component,HAS_COMPONENT
586,Laptop,LENOVO,Brand,BELONGS_TO
586,Laptop,ETUDES,Usage,SUITABLE_FOR
586,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
586,Laptop,586_CPU,Component,HAS_COMPONENT
586,Laptop,586_GPU,Component,HAS_COMPONENT
586,Laptop,586_RAM,Component,HAS_COMPONENT
586,Laptop,586_STORAGE,Component,HAS_COMPONENT
587,Laptop,ACER,Brand,BELONGS_TO
587,Laptop,ETUDES,Usage,SUITABLE_FOR
587,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
587,Laptop,587_CPU,Component,HAS_COMPONENT
587,Laptop,587_GPU,Component,HAS_COMPONENT
587,Laptop,587_RAM,Component,HAS_COMPONENT
587,Laptop,587_STORAGE,Component,HAS_COMPONENT
588,Laptop,HP,Brand,BELONGS_TO
588,Laptop,ETUDES,Usage,SUITABLE_FOR
588,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
588,Laptop,588_CPU,Component,HAS_COMPONENT
588,Laptop,588_GPU,Component,HAS_COMPONENT
588,Laptop,588_RAM,Component,HAS_COMPONENT
588,Laptop,588_STORAGE,Component,HAS_COMPONENT
589,Laptop,HP,Brand,BELONGS_TO
589,Laptop,GAMING,Usage,SUITABLE_FOR
589,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
589,Laptop,589_CPU,Component,HAS_COMPONENT
589,Laptop,589_GPU,Component,HAS_COMPONENT
589,Laptop,589_RAM,Component,HAS_COMPONENT
589,Laptop,589_STORAGE,Component,HAS_COMPONENT
590,Laptop,HP,Brand,BELONGS_TO
590,Laptop,GAMING,Usage,SUITABLE_FOR
590,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
590,Laptop,590_CPU,Component,HAS_COMPONENT
590,Laptop,590_GPU,Component,HAS_COMPONENT
590,Laptop,590_RAM,Component,HAS_COMPONENT
590,Laptop,590_STORAGE,Component,HAS_COMPONENT
591,Laptop,HP,Brand,BELONGS_TO
591,Laptop,GAMING,Usage,SUITABLE_FOR
591,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
591,Laptop,591_CPU,Component,HAS_COMPONENT
591,Laptop,591_GPU,Component,HAS_COMPONENT
591,Laptop,591_RAM,Component,HAS_COMPONENT
591,Laptop,591_STORAGE,Component,HAS_COMPONENT
592,Laptop,LENOVO,Brand,BELONGS_TO
592,Laptop,GAMING,Usage,SUITABLE_FOR
592,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
592,Laptop,592_CPU,Component,HAS_COMPONENT
592,Laptop,592_GPU,Component,HAS_COMPONENT
592,Laptop,592_RAM,Component,HAS_COMPONENT
592,Laptop,592_STORAGE,Component,HAS_COMPONENT
593,Laptop,LENOVO,Brand,BELONGS_TO
593,Laptop,GAMING,Usage,SUITABLE_FOR
593,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
593,Laptop,593_CPU,Component,HAS_COMPONENT
593,Laptop,593_GPU,Component,HAS_COMPONENT
593,Laptop,593_RAM,Component,HAS_COMPONENT
593,Laptop,593_STORAGE,Component,HAS_COMPONENT
594,Laptop,LENOVO,Brand,BELONGS_TO
594,Laptop,GAMING,Usage,SUITABLE_FOR
594,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
594,Laptop,594_CPU,Component,HAS_COMPONENT
594,Laptop,594_GPU,Component,HAS_COMPONENT
594,Laptop,594_RAM,Component,HAS_COMPONENT
594,Laptop,594_STORAGE,Component,HAS_COMPONENT
595,Laptop,LENOVO,Brand,BELONGS_TO
595,Laptop,DEVELOPPEMENT,Usage,SUITABLE_FOR
595,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
595,Laptop,595_CPU,Component,HAS_COMPONENT
595,Laptop,595_GPU,Component,HAS_COMPONENT
595,Laptop,595_RAM,Component,HAS_COMPONENT
595,Laptop,595_STORAGE,Component,HAS_COMPONENT
596,Laptop,LENOVO,Brand,BELONGS_TO
596,Laptop,ETUDES,Usage,SUITABLE_FOR
596,Laptop,eco_A,Eco_Class,HAS_ECO_CLASS
596,Laptop,596_CPU,Component,HAS_COMPONENT
596,Laptop,596_GPU,Component,HAS_COMPONENT
596,Laptop,596_RAM,Component,HAS_COMPONENT
596,Laptop,596_STORAGE,Component,HAS_COMPONENT
597,Laptop,LENOVO,Brand,BELONGS_TO
597,Laptop,ETUDES,Usage,SUITABLE_FOR
597,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
597,Laptop,597_CPU,Component,HAS_COMPONENT
597,Laptop,597_GPU,Component,HAS_COMPONENT
597,Laptop,597_RAM,Component,HAS_COMPONENT
597,Laptop,597_STORAGE,Component,HAS_COMPONENT
598,Laptop,ACER,Brand,BELONGS_TO
598,Laptop,GRAPHISME,Usage,SUITABLE_FOR
598,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
598,Laptop,598_CPU,Component,HAS_COMPONENT
598,Laptop,598_GPU,Component,HAS_COMPONENT
598,Laptop,598_RAM,Component,HAS_COMPONENT
598,Laptop,598_STORAGE,Component,HAS_COMPONENT
599,Laptop,ASUS,Brand,BELONGS_TO
599,Laptop,ETUDES,Usage,SUITABLE_FOR
599,Laptop,eco_B,Eco_Class,HAS_ECO_CLASS
599,Laptop,599_CPU,Component,HAS_COMPONENT
599,Laptop,599_GPU,Component,HAS_COMPONENT
599,Laptop,599_RAM,Component,HAS_COMPONENT
599,Laptop,599_STORAGE,Component,HAS_COMPONENT
600,Laptop,ACER,Brand,BELONGS_TO
600,Laptop,GRAPHISME,Usage,SUITABLE_FOR
600,Laptop,eco_C,Eco_Class,HAS_ECO_CLASS
600,Laptop,600_CPU,Component,HAS_COMPONENT
600,Laptop,600_GPU,Component,HAS_COMPONENT
